,tags,id,"title "
14839,"['Adventure', 'Strategy', 'Indie', 'Casual', 'Simulation', 'RPG', 'RPGMaker']",681980.0,Lycah
14840,"['Sexual Content', 'Nudity', 'Violent', 'Action', 'Indie']",674980.0,Dirty Fighter 1
14841,"['Indie', 'Casual', 'Free to Play', '2D', 'Sci-fi', 'Robots', 'Mouse only', 'Short', 'Point & Click', 'Relaxing']",655170.0,Telepathy Zero
14842,['Strategy'],674190.0,Conquest of the New World
14843,"['Action', 'Indie']",432790.0,Angel Flare
14844,"['Action', 'Indie']",661590.0,Deadly Sky
14845,"['Indie', 'Pixel Graphics', 'Platformer', 'Retro', 'Puzzle-Platformer']",651360.0,Eskimo Bob: Starring Alfonzo
14846,"['Casual', 'Adventure', 'Visual Novel']",664570.0,My Personal Angel
14847,"['Strategy', 'Mechs', 'Board Game']",586150.0,Armored Freedom
14848,"['Action', 'Indie', 'Casual', 'Adventure']",670100.0,Mint
14849,['Strategy'],374960.0,Civil War: Bull Run 1861
14850,"['Indie', 'Casual', 'Puzzle', 'Physics', '2D', 'Destruction']",654770.0,Ballway
14851,"['Sports', 'Indie', 'Action', 'Casual', 'Soccer', 'Football']",529440.0,Behold the Kickmen
14852,"['Early Access', 'Massively Multiplayer', 'Survival', 'Open World', 'Sandbox', 'RPG', 'Fantasy', 'Adventure', 'Magic', 'MMORPG', 'Action', 'Dragons', 'Multiplayer', 'Simulation', 'Crafting', 'Medieval', 'Base Building', 'PvP', 'Singleplayer', 'Dark']",529180.0,Dark and Light
14853,"['Strategy', 'RPG']",682830.0,InfinitasDM - Expanded Fantasy Tokens
14854,"['Indie', 'Simulation']",658600.0,Lawnmower Game
14855,"['Strategy', 'RPG']",682840.0,InfinitasDM - Expanded Color Tokens
14856,"['Adventure', 'Indie', 'RPG', 'Action', 'RPGMaker']",669410.0,Exatron Quest 2
14857,"['Strategy', 'RPG']",682850.0,InfinitasDM - Sci-Fi Tokens
14858,"['Strategy', 'Indie', 'Casual', 'Match 3']",661800.0,Mad Muzzles
14859,"['Strategy', 'Action', 'Indie', 'Casual']",661810.0,ElectricScribe
14860,"['Early Access', 'Design & Illustration']",656110.0,Pixel Perfect
14861,"['Action', 'Indie', 'Shooter', 'Sci-fi', 'Mechs', 'Fast-Paced', 'Multiplayer', 'Flight']",476360.0,Strike Vector EX
14862,"['Action', 'Indie']",662590.0,Army Craft
14863,"['Casual', 'Simulation', 'Indie']",666610.0,Endless ATC
14864,"['Strategy', 'Action', 'Indie', 'Casual', 'Space']",661970.0,SPACE BATTLE: Humanity
14865,"['Indie', 'Strategy', 'Simulation', 'City Builder']",630360.0,Megacity Builder
14866,['Simulation'],602811.0,FSX Steam Edition: Robinson R44 Add-On
14867,"['Strategy', 'Action', 'Indie', 'Simulation', 'Naval']",672770.0,Poseidon - Project Dark Sky
14868,['Simulation'],622351.0,FSX Steam Edition: Toposim Central America Add-On
14869,"['Early Access', 'Strategy', 'Indie', 'Turn-Based Strategy', 'Funny', 'Villain Protagonist', '4X', 'Sci-fi', 'Rogue-lite']",562230.0,Space Tyrant
14870,"['Adventure', 'Casual', 'Hidden Object']",678400.0,Dark Tales: Edgar Allan Poe's The Fall of the House of Usher Collector's Edition
14871,"['Indie', 'Adventure', 'Action', '2D', 'Platformer', 'Singleplayer', 'Controller', 'Puzzle-Platformer', 'Casual', 'Difficult', 'Great Soundtrack']",659750.0,Reversed Dreamland
14872,"['Indie', 'Adventure', 'Puzzle', 'Atmospheric', 'First-Person', 'Walking Simulator', 'Horror']",573130.0,Aporia: Beyond The Valley
14873,['Action'],667450.0,Fire Fighter
14874,"['Action', 'Indie', 'Casual']",667360.0,Hooligan Vasja: Christmas
14875,"['Adventure', 'Action', 'Strategy', 'Free to Play']",650611.0,Gigantic Ultimate Pack
14876,"['Indie', 'Action', 'FPS']",575950.0,Blood Feed
14877,"['Free to Play', 'Adventure', 'Indie', 'RPG', 'Multiplayer', 'RPGMaker', 'Nudity']",667120.0,iTownGamePlay UNIVERSE
14878,"['Early Access', 'Indie', 'Space', 'Sandbox', 'Building', '2D']",569770.0,StarShip Constructor
14879,"['Strategy', 'Indie', 'Action', 'Adventure', 'Casual', 'Turn-Based', 'Puzzle', 'Tactical', 'Turn-Based Tactics', 'Turn-Based Combat', 'Sci-fi', 'Turn-Based Strategy', 'Procedural Generation', 'Resource Management', 'Singleplayer', 'Retro', 'Replay Value', '2D', 'Rogue-lite', 'Difficult']",654660.0,Pharmakon
14880,"['Indie', 'Sports']",386430.0,Crystal Flux
14881,"['Action', 'Adventure', 'RPG', 'Indie']",678710.0,The Slimeking's Tower - Soundtrack
14882,"['Early Access', 'Action', 'Adventure', 'Indie', 'Casual']",623320.0,Button Button
14883,['Simulation'],321460.0,Euro Fishing: Foundry Dock
14884,"['Casual', 'Adventure', 'Indie', 'Family Friendly', 'Cute', 'Cartoon', 'Pirates', 'Singleplayer', 'Point & Click', 'Colorful', 'Relaxing', 'Cartoony', 'Fishing', 'Mouse only', 'Linear', 'Female Protagonist']",663370.0,The Zwuggels - A Beach Holiday Adventure for Kids
14885,"['Action', 'Indie', 'Casual']",674000.0,Marooners Deluxe DLC
14886,"['Action', 'Adventure', 'Indie']",655490.0,Geneticognito
14887,"['Casual', 'Hidden Object', 'Puzzle']",657230.0,Spirit of the Ancient Forest
14888,"['Action', 'Adventure', 'Indie']",667680.0,Planetoid Pioneers Upgrade to Contributor Edition
14889,"['City Builder', 'Strategy', 'Simulation', 'Medieval', 'Building', 'Indie', 'Singleplayer', 'Sandbox', 'Action', 'Resource Management', 'Casual', 'Voxel', 'Survival', 'Base Building', 'Pixel Graphics', 'RTS', 'Multiplayer', 'Management', 'Colorful', 'Great Soundtrack']",569480.0,Kingdoms and Castles
14890,"['Free to Play', 'Strategy', 'Casual', 'Card Game']",587460.0,Knightfall: Rivals
14891,"['Racing', 'Sports', 'Adventure']",670550.0,Light Biker Hockey
14892,"['Free to Play', 'Multiplayer', 'MOBA', 'Action', 'Strategy', 'Third-Person Shooter', 'PvP', 'Third Person', 'Co-op', 'Shooter', 'Fantasy', 'Massively Multiplayer', 'RPG', 'Adventure', 'FPS', 'Controller', 'Open World', 'Anime', 'Team-Based', 'Casual']",327690.0,Gigantic
14893,"['Design & Illustration', 'Web Publishing']",649690.0,SMILE GAME BUILDER A Healer Only Lives Twice Character Resource Pack
14894,"['RPG', 'Adventure', 'Simulation', 'Rogue-like', 'Retro', 'Pixel Graphics']",588950.0,Kingsway
14895,"['Strategy', 'Action', 'Adventure', 'Free to Play']",650610.0,Gigantic Starter Pack
14896,"['Action', 'Indie', 'Arcade', 'Fast-Paced', '2D', 'Retro', 'Runner']",618310.0,AFTERGRINDER
14897,"['Action', 'Free to Play', 'Indie']",428840.0,Grimoire: Manastorm - Ice Class
14898,"['RPG', 'Indie', 'Strategy', 'Card Game', 'Tactical RPG', 'Turn-Based Strategy', 'Turn-Based', 'Female Protagonist', 'Board Game', 'Trading Card Game', 'Story Rich', 'Singleplayer', 'Character Customization', 'JRPG', 'Great Soundtrack']",436290.0,Children of Zodiarcs
14899,"['Strategy', 'RPG', 'Indie']",677670.0,Children of Zodiarcs Collector's Upgrade
14900,['Action'],641384.0,Tom Clancy's Rainbow Six® Siege - Ash Engineering Set
14901,"['Casual', 'Simulation']",637699.0,Rocksmith® 2014 Edition – Remastered – 90s Mix Song Pack III
14902,"['Casual', 'Simulation']",637702.0,Rocksmith® 2014 Edition – Remastered – Tom Cochrane - “Life is a Highway”
14903,"['Action', 'Indie', 'Casual', 'Simulation', 'Racing', 'Sports']",678730.0,VRC PRO off-road track: BARCO Italy
14904,"['Action', 'Indie']",653230.0,Serial Cleaner Official Soundtrack
14905,"['Indie', 'Visual Novel', 'Anime']",656220.0,Sorcerer's Dream
14906,"['Adventure', 'Indie', 'RPG', 'Text-Based', 'Choose Your Own Adventure']",675180.0,Choice of Zombies
14907,"['Adventure', 'RPG', 'Indie']",675200.0,Choice of Zombies - Delta Force Operator
14908,"['Action', 'Indie', 'Casual']",656640.0,Kalzor: 2000
14909,"['Indie', 'Casual', 'Visual Novel']",650680.0,Golem Creation Kit
14910,"['Adventure', 'RPG', 'Action']",407000.0,Survival Is Not Enough
14911,"['Strategy', 'RPG', 'Indie']",676750.0,Fantasy Grounds - The Dreamers Awaken (PFRPG)
14912,"['Strategy', 'RPG', 'Indie']",677320.0,Fantasy Grounds - The Dreamers Awaken (Savage Worlds)
14913,"['Strategy', 'RPG', 'Indie']",679150.0,Fantasy Grounds - Fantasy Skin (Savage Worlds)
14914,"['Casual', 'Indie', 'Trains']",615080.0,Runaway Train
14915,"['Strategy', 'RPG', 'Indie']",679790.0,Fantasy Grounds - Modern Skin (Savage Worlds)
14916,"['Strategy', 'RPG', 'Indie']",675060.0,Fantasy Grounds - Millennium Knights (Savage Worlds)
14917,"['Indie', 'Casual', 'Puzzle']",664160.0,Shn!p
14918,"['Utilities', 'Video Production', 'Web Publishing']",649390.0,RutonyChat - Restream Server
14919,"['Action', 'Indie']",678240.0,Destroyer: Invasion
14920,"['Strategy', 'RPG', 'Indie']",676110.0,Fantasy Grounds - Dungeonlands: Tomb of the Lich Queen (Savage Worlds)
14921,['Simulation'],602623.0,The Museum Relic Campaign
14922,"['Adventure', 'Indie', 'Casual']",659250.0,Panda Love
14923,"['Early Access', 'Action', 'Indie', '2D']",601700.0,JETBROS
14924,"['Indie', 'Casual']",657680.0,NASWAY
14925,"['Action', 'Casual', 'Indie', 'Rhythm']",656600.0,Slash It Ultimate
14926,"['Action', 'Indie', 'Casual', 'Simulation', 'Racing', 'Sports']",678731.0,VRC PRO off-road track: LAS VEGAS
14927,"['Action', ""Shoot 'Em Up"", 'Bullet Hell']",654240.0,Xenoslaive Overdrive
14928,"['Action', 'Adventure', 'RPG', 'Indie']",666930.0,Celestial Creator
14929,"['Action', 'Indie']",635980.0,Break The Food Chain
14930,"['Indie', 'Action', 'Local Co-Op', 'Arcade', 'Co-op', 'Space', 'Retro', 'Colorful', 'Minimalist']",660070.0,Chromatic
14931,"['Adventure', 'Casual', 'Hidden Object']",669040.0,Whispered Secrets: Into the Beyond Collector's Edition
14932,"['Action', 'RPG', 'Indie']",445850.0,Dungelot OST
14933,['Indie'],659810.0,bead
14934,"['Indie', 'Simulation']",665410.0,SQUARE BOX
14935,"['Indie', 'Adventure', 'Platformer', 'Dark', 'Perma Death', 'Atmospheric', 'Great Soundtrack', '2D', 'Survival', 'Replay Value', 'Difficult', 'Pixel Graphics', 'Rogue-like', 'Singleplayer', 'Rogue-lite']",653210.0,Prisoner
14936,"['Indie', 'Strategy', 'Adventure', 'RPG', 'Casual', 'Card Game', 'Turn-Based', 'Rogue-lite', 'Survival', 'Rogue-like']",516030.0,Insane Robots
14937,"['Indie', 'Adventure', 'Casual', 'FMV']",536770.0,THE AWKWARD STEVE DUOLOGY
14938,"['Indie', 'Casual']",565640.0,Colorful Life
14939,"['Music', 'Puzzle', 'Level Editor', 'Robots', 'Science', 'Mouse only', 'Touch-Friendly', 'Character Customization', 'Education', 'Casual', 'Indie', 'Simulation']",651010.0,Nurbits
14940,"['Free to Play', 'Indie', 'Action', 'Space']",598530.0,Naev
14941,"['Strategy', 'Free to Play', 'Indie', 'Casual', 'Simulation', 'Sports']",591503.0,Pixel Puzzles Ultimate - Puzzle Pack: Russia
14942,"['Casual', 'Indie', 'Education']",652390.0,Mr Rabbit's Alphabet Forest Adventure
14943,"['Action', 'Female Protagonist', 'Hack and Slash', 'Anime', 'RPG', 'Adventure', 'Indie', 'Sexual Content', 'Nudity']",665090.0,The Initial
14944,"['Action', 'Indie', 'Adventure']",375390.0,Anathema
14945,"['Adventure', 'Strategy']",666660.0,Castles
14946,"['Strategy', 'Indie', 'RTS', 'Multiplayer', 'Pixel Graphics', 'Base Building']",647960.0,Rusted Warfare - RTS
14947,"['Action', 'Casual', 'Strategy', 'RPG', 'Indie', 'Adventure']",656180.0,VAULT OF HONOR
14948,"['Action', 'Retro']",661090.0,Tank Battle Mania
14949,"['Action', 'Indie']",655950.0,Exocomets
14950,"['Action', 'Indie']",655710.0,tick-hunter
14951,"['RPG', 'Adventure', 'Indie']",664590.0,Airi's World
14952,"['Action', 'RPG', 'Indie']",668300.0,Chinese Souls-Hua Garden/华夏园
14953,"['Indie', 'Casual', 'Adventure']",647040.0,Riaaf The Spider
14954,"['Indie', 'RPG', 'Strategy', 'Online Co-Op', 'Utilities', 'Software', 'Party-Based RPG', 'Story Rich', 'Western', 'Turn-Based']",676160.0,Fantasy Grounds - Deadlands Reloaded: Knights with no Armor (Savage Worlds)
14955,"['Early Access', 'RPG', 'Strategy', 'Real Time Tactics', 'Adventure', 'Real-Time with Pause', 'Story Rich', 'Lore-Rich', 'Realistic']",617480.0,Tower of Time
14956,"['Action', 'Indie']",668800.0,OtterBash
14957,"['Early Access', 'RPG', 'Indie']",652030.0,Tessa's Ark
14958,"['Free to Play', 'Memes', 'Clicker', 'Simulation', 'Indie', 'Casual', 'Singleplayer', 'Funny', 'Comedy', 'Family Friendly', 'Difficult', 'Atmospheric', 'Mature', 'Open World', 'FPS', 'Survival Horror', 'Walking Simulator', 'Massively Multiplayer', 'First-Person', 'Multiplayer']",652980.0,Loading Screen Simulator
14959,"['Indie', 'Casual', 'Simulation', 'Funny', 'Physics', 'Runner', 'Singleplayer', 'Comedy', 'Third Person', 'Kickstarter']",667130.0,Clumsy Fred
14960,"['Indie', 'Strategy', 'Simulation', 'Base Building', 'Building', 'Resource Management', 'Mystery Dungeon']",667840.0,Dungeon Builder S
14961,"['Indie', 'Adventure', 'RPGMaker', 'Visual Novel', 'Casual', 'Anime', 'Singleplayer', 'Atmospheric', 'Dark', 'Dark Fantasy', 'Fantasy', 'Surreal', 'Story Rich', 'Great Soundtrack', '2D', 'Pixel Graphics', 'Drama']",352810.0,Yukie: A Japanese Winter Fairy Tale
14962,"['Gore', 'Violent', 'Action', 'Indie', 'Zombies', 'Survival', 'FPS', 'Shooter', 'Horror', 'First-Person', 'Blood', 'Dark', 'Singleplayer', 'Atmospheric', 'Survival Horror', 'Great Soundtrack', 'Difficult']",660990.0,Dead Purge: Outbreak
14963,"['Early Access', 'Casual', 'Indie', 'Strategy', 'Simulation', 'Turn-Based', 'Turn-Based Tactics', 'Stylized', 'Turn-Based Strategy', 'Colorful', 'Turn-Based Combat']",656400.0,Attrition: Tactical Fronts
14964,"['Casual', 'Indie']",655180.0,ThinkAhead
14965,"['Indie', 'Casual']",667200.0,Girls and Quiz - Deluxe Edition
14966,"['Indie', 'Casual']",667070.0,OHOTA KREPKOE
14967,['Simulation'],622352.0,FSX Steam Edition: Toposim Caribbean Add-On
14968,"['Strategy', 'Historical', 'World War II', 'Turn-Based Tactics', 'Multiplayer', 'Tactical', 'Card Game', 'Singleplayer', 'Turn-Based', 'Mouse only', 'Local Multiplayer', 'War', 'Turn-Based Strategy', 'Wargame', 'Music', 'Soundtrack', 'Great Soundtrack']",620640.0,Lightning: D-Day
14969,['Video Production'],523120.0,VEGAS Movie Studio 14 Platinum Steam Edition
14970,"['Sports', 'Racing', 'Indie', 'Horses']",655610.0,Horse Racing 2016
14971,"['Action', 'Casual', 'Indie']",661270.0,Valhall 2000
14972,"['Massively Multiplayer', 'Free to Play', 'Action']",670570.0,Warface - Complete Tournament Pack
14973,"['Adventure', 'Indie', 'Casual']",676050.0,A Matter of Murder - Soundtrack
14974,"['Indie', 'Casual']",667160.0,Sphere Frustration
14975,"['Indie', 'Action', 'Adventure', 'RPG', 'Game Development', 'Animation & Modeling', 'Design & Illustration', 'Utilities', 'Software', 'GameMaker', 'Education', 'Audio Production', 'RPGMaker', 'Games Workshop']",677150.0,MyWorld - Forgotten Lands
14976,"['Strategy', 'Indie']",605200.0,Kursk - Battle at Prochorovka
14977,"['Adventure', 'Indie', 'Platformer']",658750.0,Planet 2117
14978,"['Action', 'Indie', 'Platformer']",580970.0,The Maze : Endless nightmare
14979,"['Action', 'Indie', 'Horror', 'Aliens']",661240.0,Visitors: Marine Invasion
14980,"['Strategy', 'RPG', 'Indie']",671110.0,Fantasy Grounds - Faerie Passions (5E)
14981,"['Action', 'Indie', 'RPG', 'Vampire']",671900.0,Devoid of Shadows
14982,"['Strategy', 'Simulation', 'Management', 'Indie', '2D']",636500.0,Project Highrise: Miami Malls
14983,"['Strategy', 'RPG', 'Indie']",668950.0,Fantasy Grounds - Savage Worlds Necessary Evil Online Gaming (Token Pack)
14984,"['Free to Play', 'RPG', 'Adventure', 'Strategy', 'Multiplayer', 'Sci-fi', 'Space']",600750.0,Star Trek Timelines
14985,"['Indie', 'Platformer', 'Difficult', 'Adventure', 'Great Soundtrack', 'Action', 'Singleplayer', '2D', 'Pixel Graphics', 'Funny', 'Memes']",583470.0,The End Is Nigh
14986,"['Action', 'Adventure', 'Indie']",666670.0,The End is Nigh - Soundtrack
14987,"['Action', 'Indie', 'Pixel Graphics', 'Top-Down Shooter', 'Local Co-Op', 'Top-Down', 'Arena Shooter', '2D', 'Twin Stick Shooter', 'Retro', 'Zombies', 'Arcade']",548680.0,Iron Crypticle
14988,"['Adventure', 'Casual', 'Hidden Object']",647080.0,Haunted Halls: Green Hills Sanitarium Collector's Edition
14989,"['Action', 'Indie', 'Gore', 'Violent']",463790.0,Warhammer Vermintide - Saltzpyre ' Estalian Leather Coat' Skin
14990,"['RPG', 'Adventure', 'Indie', 'Casual', 'Dungeon Crawler', 'Story Rich', 'Choices Matter', 'Exploration', 'Replay Value', 'Strategy RPG', 'Party-Based RPG', 'CRPG', 'Turn-Based Combat', 'Great Soundtrack']",654250.0,Catacombs 1: Demon War
14991,"['Casual', 'Strategy', 'Action', 'Adventure', 'Indie']",647050.0,Super Hardcore
14992,"['Early Access', 'Action', 'Indie']",483490.0,Circuitous ®
14993,"['Action', 'Indie', 'Competitive', 'Bullet Hell', 'Local Multiplayer']",499580.0,Crystal Control II
14994,"['Indie', 'Casual', 'Puzzle', '2D']",597110.0,Fruit Sudoku🍉
14995,"['Adventure', 'RPG', 'Indie', 'Casual', 'Simulation']",667650.0,Version 3.0 Beta - Including Controller Support
14996,"['Action', 'Indie', 'Casual']",654000.0,A Quick Death
14997,"['Indie', 'Action', 'Adventure', 'Atmospheric', 'Platformer', 'Puzzle', 'Dark', 'Puzzle-Platformer', 'Singleplayer', 'Horror', 'Political', 'Story Rich', 'Dystopian', 'Stealth', 'Cinematic', '2.5D', 'Sci-fi', 'Classic', 'Survival', 'Side Scroller']",308060.0,Black The Fall
14998,"['Action', 'Remake', 'On-Rails Shooter', 'Shooter', 'Western', ""Shoot 'Em Up"", 'Local Multiplayer', 'Arcade', 'Classic', 'Steampunk', 'Pixel Graphics', 'Great Soundtrack', 'Retro']",585910.0,Wild Guns Reloaded
14999,['Indie'],654540.0,Black The Fall: Collector's Upgrade
15000,"['Casual', 'Simulation']",637694.0,Rocksmith® 2014 Edition – Remastered – The Strokes Song Pack II
15001,"['Casual', 'Simulation']",637697.0,Rocksmith® 2014 Edition – Remastered – The Strokes - “Someday”
15002,"['Casual', 'Simulation']",637698.0,Rocksmith® 2014 Edition – Remastered – The Strokes - “Taken for a Fool”
15003,"['Casual', 'Simulation']",637696.0,Rocksmith® 2014 Edition – Remastered – The Strokes - “You Only Live Once”
15004,"['Adventure', 'Story Rich', 'Choose Your Own Adventure', 'Psychological Horror', 'Singleplayer', 'Episodic', 'Choices Matter', 'Memes', 'Action', 'Family Friendly', 'Action-Adventure', 'Funny', 'Pixel Graphics', 'Zombies', 'Female Protagonist', 'Illuminati', 'Anime', 'Gore', 'Cold War', 'Nudity']",639170.0,Minecraft: Story Mode - Season Two
15005,"['Casual', 'Simulation']",637695.0,Rocksmith® 2014 Edition – Remastered – The Strokes - “12:51”
15006,"['Indie', 'Tower Defense']",603860.0,Hexagon Defense
15007,"['Casual', 'Indie', 'Platformer']",664610.0,Gelu
15008,"['Action', 'Indie', 'Massively Multiplayer']",668790.0,Chicken Wars
15009,"['Early Access', 'Indie', 'Adventure', 'Action', 'Simulation']",449700.0,Ariel
15010,"['RPG', 'Action', 'Indie', 'Violent', 'Gore', 'Post-apocalyptic', 'Survival', 'Sci-fi', 'Horror', 'FPS', 'Shooter', 'Difficult', 'CRPG']",652410.0,Brigand: Oaxaca
15011,"['Action', 'Adventure', 'Indie', 'Simulation']",653790.0,Ariel OST
15012,"['Adventure', 'Indie']",656670.0,In the Raven Shadow – Official Soundtrack
15013,"['Adventure', 'Indie', 'Point & Click', 'Comedy']",656570.0,In the Raven Shadow – Ve stínu havrana
15014,"['Action', 'Indie', 'Gore', 'Violent']",463796.0,Warhammer Vermintide - Sienna 'Wyrmscales' Skin
15015,"['Action', 'Indie', 'Gore', 'Violent']",463797.0,Warhammer Vermintide - Kruber 'Carroburg Livery' Skin
15016,"['Action', 'Indie', 'Racing', 'Casual']",656370.0,Warp Rider
15017,"['Action', 'Indie', 'Gore', 'Violent']",463798.0,Warhammer Vermintide - Kerillian 'Tirsyth Garment' Skin
15018,"['Action', 'Indie', 'Gore', 'Violent']",463799.0,Warhammer Vermintide - Bardin 'Studded Leather' Skin
15019,"['Casual', 'Indie', 'Strategy', 'Adventure', 'Simulation', 'Sports', 'Card Game', 'Clicker', 'Singleplayer', 'Mouse only', 'Trading Card Game', 'Touch-Friendly', 'Atmospheric', 'Difficult', 'Minimalist', 'Gaming', 'Mystery', 'Physics', 'Dark Fantasy', 'Illuminati']",666800.0,Solitaire - Cat Pirate Portrait
15020,"['Indie', 'Casual', 'Platformer']",619870.0,Omegaland
15021,['Simulation'],556214.0,FSX Steam Edition: Bell 47™ Add-On
15022,"['Sports', 'Casual', 'Action', 'Indie', 'Local Multiplayer', 'Singleplayer', 'Multiplayer']",455770.0,YamaYama
15023,"['Racing', 'Indie', 'Simulation', 'Sports', 'Adventure']",608660.0,Psebay
15024,"['Adventure', 'Indie']",669590.0,Aporia: Beyond The Valley - Soundtrack
15025,"['Strategy', 'Action', 'Indie']",561566.0,Smiles - Awesomenauts Character
15026,"['Adventure', 'RPG', 'Massively Multiplayer', 'Free to Play']",668040.0,Riders of Icarus - Legendary Trickster's Guile Package
15027,"['Adventure', 'Free to Play', 'RPG', 'Massively Multiplayer']",668060.0,Riders of Icarus - Novitiate Essentials Package
15028,"['Adventure', 'RPG', 'Massively Multiplayer', 'Free to Play']",668050.0,Riders of Icarus - Heroic Trickster's Guile Package
15029,"['Action', 'Indie']",655360.0,Aftermath Y2K
15030,"['Action', 'Adventure', 'Indie']",644160.0,Reflecting Fate
15031,"['Early Access', 'Choose Your Own Adventure', 'Indie', 'RPG', 'Adventure', 'Casual', 'Story Rich', 'Choices Matter', 'Multiple Endings', 'Text-Based']",640210.0,Just One Line
15032,"['Casual', 'Indie']",652070.0,Bump+Smack
15033,"['Indie', 'Casual']",675930.0,Queen of Seas - Wallpapers
15034,"['Strategy', 'RPG', 'Indie']",663660.0,Fantasy Grounds - Gaming Pack #2: Arcana Evolved (Token Pack)
15035,"['Strategy', 'RPG', 'Indie']",673120.0,Fantasy Grounds - Sci-fi Skin (Savage Worlds)
15036,"['Strategy', 'RPG', 'Indie']",670980.0,Fantasy Grounds - Dungeons &amp; Dragons: Harried in Hillsfar
15037,"['Simulation', 'Strategy']",673440.0,Stronghold HD - USA Campaign Map Skin
15038,"['Strategy', 'RPG', 'Indie', 'Turn-Based', 'Online Co-Op', 'Software', 'Party-Based RPG', 'Story Rich', 'Utilities', 'Sandbox', 'Western']",673170.0,Fantasy Grounds - The Sixth Gun Roleplaying Game (Savage Worlds)
15039,"['Strategy', 'RPG', 'Indie']",651630.0,Fantasy Grounds - The Folio: The Complete Roslof Keep Campaign (5E)
15040,"['Free to Play', 'Survival', 'Zombies', 'Multiplayer', 'Open World', 'Adventure', 'Crafting', 'Action', 'First-Person', 'Co-op', 'Sandbox', 'Post-apocalyptic', 'Shooter', 'FPS', 'Singleplayer', 'Massively Multiplayer', 'Indie', 'Atmospheric', 'Casual', 'Horror']",304930.0,Unturned
15041,"['Free to Play', 'Casual', 'Action', 'Indie']",653220.0,Chroma Blast
15042,"['Simulation', 'Indie', 'Free to Play']",674290.0,World of Guns: Hunting Pack #1
15043,"['Action', 'Adventure', 'Indie']",383490.0,Abducted Soundtrack
15044,['Action'],672840.0,Deceit - Werewolf Pack
15045,"['RPG', 'Indie', 'Pixel Graphics', 'RPGMaker']",577760.0,Tears of a Dragon
15046,['Racing'],627440.0,Redout - Mars Pack
15047,"['Early Access', 'Utilities', 'Web Publishing', 'Design & Illustration', 'Visual Novel', 'Story Rich', 'Game Development', 'Anime']",665040.0,Visual Novel Engine
15048,"['Free to Play', 'Indie', 'Casual']",654340.0,Ambre - Original Soundtrack
15049,"['Adventure', 'Indie', 'Story Rich']",510520.0,Little Red Lie
15050,"['Design & Illustration', 'Utilities', 'Web Publishing']",665070.0,Visual Novel Engine - Export Your Game!
15051,"['Massively Multiplayer', 'Action', 'Racing', 'Adventure', 'Simulation']",656730.0,Block Robot Mini Survival Game
15052,"['Indie', 'Casual', 'Puzzle', '2D', 'Physics']",626160.0,Awesome Machine
15053,"['Casual', 'Match 3']",636010.0,Chateau Garden
15054,"['Indie', 'Adventure', 'First-Person', 'Atmospheric', 'Singleplayer', 'Great Soundtrack', 'Family Friendly', 'Fantasy', 'Exploration', 'Experimental', '3D Platformer']",589730.0,Tyd wag vir Niemand (Time waits for Nobody)
15055,"['Adventure', 'Indie', 'Action', 'Metroidvania', 'Pixel Graphics', '2D', 'Platformer']",525380.0,Demon Peak
15056,"['Free to Play', 'Action', 'Violent']",670740.0,Warframe: Piercing Step Pinnacle Pack
15057,"['Free to Play', 'Violent', 'Action']",670741.0,Warframe: Vigor Pinnacle Pack
15058,"['Action', 'Free to Play', 'Violent']",670742.0,Warframe: Armored Agility Pinnacle Pack
15059,"['Sexual Content', 'Nudity', 'Violent', 'Action', 'Indie', 'Fighting']",662660.0,Dirty Fighter 2
15060,"['Action', 'Free to Play', 'Violent']",670743.0,Warframe: Stealth Drift Pinnacle Pack
15061,['Racing'],662620.0,Speedway Challenge League
15062,"['Indie', 'Action', 'Platformer', 'Pixel Graphics', 'Puzzle-Platformer']",645310.0,The Heart of the Earth
15063,"['Adventure', 'Indie', 'Casual', 'Simulation']",649160.0,Mystic Destinies: Serendipity of Aeons - Hikaru: Book II
15064,"['Adventure', 'Violent']",579650.0,Root Letter - Artbook
15065,"['Adventure', 'Violent', 'Visual Novel', 'Anime', 'Detective']",543240.0,√Letter - Root Letter -
15066,['Simulation'],622350.0,FSX Steam Edition: Toposim Australia Add-On
15067,"['Indie', 'Casual', 'Puzzle']",654870.0,Draw_Love
15068,['Simulation'],513119.0,TS Marketplace: GWR Churchward Panelled Toplights Pack 01 Add-On
15069,"['Indie', 'Casual']",663920.0,Died Of Fear
15070,['Simulation'],623250.0,TS Marketplace: GWR Churchward Panelled Toplights Pack 02 Add-On
15071,"['Strategy', 'Action', 'Simulation', 'RTS', 'War', 'Naval']",517500.0,Tactics: Bludgeons Blessing
15072,"['Indie', 'Action']",655280.0,Ping
15073,"['Early Access', 'Simulation', 'Strategy', 'Indie', 'Base Building', 'Space', 'Survival', 'Sci-fi', 'Management', '2D', 'Casual', 'Real-Time with Pause', 'Atmospheric', 'Building']",574760.0,Starship Theory
15074,"['Indie', 'Casual']",671270.0,Stophat
15075,"['Action', 'Indie', 'Casual']",664110.0,Void Wisp
15076,"['Early Access', 'Adventure', 'Nudity', 'Strategy', 'RPG', 'Rogue-like']",616330.0,埋葬 DIG A BOO
15077,"['Adventure', 'Indie', 'RPG', 'JRPG', 'RPGMaker']",653770.0,The First Time I Died
15078,"['Strategy', 'Casual', 'Indie', 'Tower Defense', 'Puzzle', 'Physics', 'Building']",656680.0,Bomb Defense
